task	class	method	rank	feature_index	unitig_id	attribution	unitig_len	n_samples_used
feature	ocean	ig	30	93579	3438624	0.049623794853687286	65	40
feature	ocean	ig	31	81918	3400329	0.04853757470846176	62	40
feature	ocean	ig	32	71914	3349692	0.04672640562057495	63	40
feature	ocean	ig	33	19303	2906538	0.04633709043264389	62	40
feature	ocean	ig	34	90521	3429922	-0.04633650928735733	61	40
feature	ocean	ig	35	21055	2912828	0.04556635767221451	62	40
feature	ocean	ig	36	93568	3438610	0.045258574187755585	89	40
feature	ocean	ig	37	13355	2866473	0.044212229549884796	61	40
feature	ocean	ig	38	31889	3023029	-0.04414915293455124	83	40
feature	ocean	ig	39	81669	3397971	0.04358770325779915	62	40
feature	ocean	ig	40	84308	3407641	0.04348672181367874	89	40
feature	ocean	ig	41	46892	3163816	0.04328863322734833	68	40
feature	ocean	ig	42	76425	3383746	0.043067075312137604	61	40
feature	ocean	ig	43	42888	3130919	0.04293770715594292	77	40
feature	ocean	ig	44	58619	3264935	0.0428653284907341	70	40
feature	ocean	ig	45	5234	2822183	0.042860276997089386	61	40
feature	ocean	ig	46	68178	3338167	0.04245168715715408	61	40
feature	ocean	ig	47	55099	3251618	0.042196813970804214	61	40
feature	ocean	ig	48	97468	3449943	0.041654862463474274	156	40
feature	ocean	ig	49	29644	2961333	0.04165048152208328	126	40
feature	ocean	ig	50	96548	3448876	0.040734730660915375	66	40
feature	ocean	gxi	1	23142	2918818	0.16370801627635956	61	40
feature	ocean	gxi	2	103470	3471069	0.14509908854961395	67	40
feature	ocean	gxi	3	101159	3462275	-0.12020640075206757	62	40
feature	ocean	gxi	4	104978	3475587	0.10767687857151031	61	40
feature	ocean	gxi	5	44025	3135386	0.09809175878763199	70	40
feature	ocean	gxi	6	94666	3442527	0.09551607072353363	66	40
feature	ocean	gxi	7	13262	2866208	0.08724192529916763	61	40
feature	ocean	gxi	8	4975	2821848	0.08313588798046112	79	40
feature	ocean	gxi	9	42319	3129492	0.07714178413152695	61	40
feature	ocean	gxi	10	83487	3405821	0.07567427307367325	67	40
feature	ocean	gxi	11	11807	2861118	0.07462514191865921	62	40
feature	ocean	gxi	12	91020	3430778	0.0694689154624939	63	40
feature	ocean	gxi	13	47790	3190989	0.06555882841348648	61	40
feature	ocean	gxi	14	61191	3292576	0.06513535231351852	72	40
feature	ocean	gxi	15	40892	3109234	0.06471066921949387	72	40
feature	ocean	gxi	16	108788	3488251	0.06406329572200775	87	40
feature	ocean	gxi	17	37569	3078675	0.06097617745399475	105	40
feature	ocean	gxi	18	40282	3086205	0.06084489822387695	61	40
feature	ocean	gxi	19	47781	3190970	0.06036538630723953	64	40
feature	ocean	gxi	20	62454	3319625	-0.0577545166015625	63	40
feature	ocean	gxi	21	4737	2821412	0.05697622895240784	84	40
feature	ocean	gxi	22	109937	3490524	0.05627398565411568	98	40
feature	ocean	gxi	23	71357	3348637	0.054546333849430084	61	40
feature	ocean	gxi	24	99522	3458410	0.053150273859500885	63	40
feature	ocean	gxi	25	80362	3396206	0.05222640186548233	83	40
feature	ocean	gxi	26	62133	3318887	0.051535945385694504	61	40
feature	ocean	gxi	27	21412	2913476	0.05075332522392273	63	40
feature	ocean	gxi	28	97091	3449563	-0.05050472170114517	81	40
feature	ocean	gxi	29	81918	3400329	0.05036034435033798	62	40
feature	ocean	gxi	30	75675	3380560	0.04907721281051636	73	40
feature	ocean	gxi	31	71914	3349692	0.04787883907556534	63	40
feature	ocean	gxi	32	93579	3438624	0.04781058430671692	65	40
feature	ocean	gxi	33	21055	2912828	0.04675527662038803	62	40
feature	ocean	gxi	34	90521	3429922	-0.04579900950193405	61	40
feature	ocean	gxi	35	31889	3023029	-0.04578413814306259	83	40
feature	ocean	gxi	36	19303	2906538	0.04411371424794197	62	40
feature	ocean	gxi	37	81669	3397971	0.043640170246362686	62	40
feature	ocean	gxi	38	93568	3438610	0.04351312667131424	89	40
feature	ocean	gxi	39	58619	3264935	0.043431356549263	70	40
feature	ocean	gxi	40	42888	3130919	0.04253474622964859	77	40
feature	ocean	gxi	41	5234	2822183	0.04176854342222214	61	40
feature	ocean	gxi	42	13355	2866473	0.04169153422117233	61	40
feature	ocean	gxi	43	46892	3163816	0.04156555235385895	68	40
feature	ocean	gxi	44	84308	3407641	0.041389744728803635	89	40
feature	ocean	gxi	45	76425	3383746	0.041154615581035614	61	40
feature	ocean	gxi	46	52166	3225345	-0.04076964780688286	74	40
feature	ocean	gxi	47	68178	3338167	0.0402771458029747	61	40
feature	ocean	gxi	48	55099	3251618	0.04026909917593002	61	40
feature	ocean	gxi	49	97468	3449943	0.03985369950532913	156	40
feature	ocean	gxi	50	29644	2961333	0.03976605087518692	126	40
feature	sea coast	ig	1	87597	3418652	0.10386302322149277	78	40
feature	sea coast	ig	2	93275	3438126	0.0793226882815361	61	40
feature	sea coast	ig	3	68762	3338824	0.07833534479141235	107	40
feature	sea coast	ig	4	75069	3379575	0.06781786680221558	61	40
feature	sea coast	ig	5	89477	3425430	0.06773583590984344	67	40
feature	sea coast	ig	6	25960	2928744	0.06610935181379318	61	40
feature	sea coast	ig	7	25801	2927858	0.06518040597438812	63	40
feature	sea coast	ig	8	53938	3250172	0.06090722233057022	72	40
feature	sea coast	ig	9	51924	3225025	0.0572153702378273	68	40
feature	sea coast	ig	10	55680	3255498	0.05693194270133972	93	40
feature	sea coast	ig	11	1	2624217	0.055898766964673996	61	40
feature	sea coast	ig	12	80118	3395554	0.054772861301898956	61	40
feature	sea coast	ig	13	50392	3219280	0.05226690322160721	115	40
feature	sea coast	ig	14	60898	3292280	0.051286451518535614	61	40
feature	sea coast	ig	15	33539	3028555	0.05029084533452988	61	40
feature	sea coast	ig	16	27701	2933056	0.049963366240262985	75	40
feature	sea coast	ig	17	105411	3476413	0.04958147183060646	87	40
feature	sea coast	ig	18	63118	3320340	0.049556054174900055	217	40
feature	sea coast	ig	19	60518	3291813	0.048822350800037384	61	40
feature	sea coast	ig	20	63595	3321718	0.04639614373445511	68	40
feature	sea coast	ig	21	0	2624173	0.04541677609086037	61	40
feature	sea coast	ig	22	76467	3384111	0.04298055171966553	61	40
feature	sea coast	ig	23	10372	2856150	0.04209090769290924	64	40
feature	sea coast	ig	24	76468	3384112	0.039724502712488174	61	40
feature	sea coast	ig	25	82514	3401894	0.039277754724025726	108	40
feature	sea coast	ig	26	67284	3333394	0.03923334553837776	79	40
feature	sea coast	ig	27	101159	3462275	0.03898436203598976	62	40
feature	sea coast	ig	28	76425	3383746	0.03879263997077942	61	40
feature	sea coast	ig	29	83792	3406966	0.038160793483257294	61	40
feature	sea coast	ig	30	62464	3319638	0.03772857040166855	83	40
feature	sea coast	ig	31	87903	3419001	0.03763044998049736	67	40
feature	sea coast	ig	32	16755	2899106	0.036856718361377716	70	40
feature	sea coast	ig	33	42598	3130520	0.036172591149806976	77	40
feature	sea coast	ig	34	17209	2899926	0.035513900220394135	74	40
feature	sea coast	ig	35	108889	3488361	0.03548470139503479	92	40
feature	sea coast	ig	36	96466	3448670	0.03454116731882095	66	40
feature	sea coast	ig	37	101108	3462057	0.03337206691503525	62	40
feature	sea coast	ig	38	44618	3136162	0.0324576236307621	79	40
feature	sea coast	ig	39	8464	2832177	0.031625114381313324	99	40
feature	sea coast	ig	40	94596	3442091	0.031160254031419754	61	40
feature	sea coast	ig	41	102362	3465923	0.03112437203526497	78	40
feature	sea coast	ig	42	87348	3418309	0.030728530138731003	93	40
feature	sea coast	ig	43	88993	3424722	0.030153458938002586	61	40
feature	sea coast	ig	44	75373	3380186	0.03001059591770172	61	40
feature	sea coast	ig	45	102329	3465874	0.029896024614572525	68	40
feature	sea coast	ig	46	66633	3331754	0.029512036591768265	91	40
feature	sea coast	ig	47	52226	3225431	0.029159516096115112	87	40
feature	sea coast	ig	48	23142	2918818	0.02914845570921898	61	40
feature	sea coast	ig	49	15348	2873128	0.02851281687617302	86	40
feature	sea coast	ig	50	42335	3129605	0.028342489153146744	61	40
feature	sea coast	gxi	1	87597	3418652	0.08596353977918625	78	40
feature	sea coast	gxi	2	93275	3438126	0.07339520007371902	61	40
feature	sea coast	gxi	3	68762	3338824	0.06770903617143631	107	40
feature	sea coast	gxi	4	75069	3379575	0.06221447512507439	61	40
feature	sea coast	gxi	5	25960	2928744	0.05955575034022331	61	40
feature	sea coast	gxi	6	89477	3425430	0.05721713975071907	67	40
feature	sea coast	gxi	7	1	2624217	0.05712851136922836	61	40
feature	sea coast	gxi	8	25801	2927858	0.05653359368443489	63	40
feature	sea coast	gxi	9	53938	3250172	0.05599454790353775	72	40
feature	sea coast	gxi	10	55680	3255498	0.05202890560030937	93	40
feature	sea coast	gxi	11	51924	3225025	0.05147603154182434	68	40
feature	sea coast	gxi	12	0	2624173	0.05107560008764267	61	40
feature	sea coast	gxi	13	80118	3395554	0.0480220653116703	61	40
feature	sea coast	gxi	14	50392	3219280	0.047078777104616165	115	40
feature	sea coast	gxi	15	60898	3292280	0.04663169011473656	61	40
feature	sea coast	gxi	16	105411	3476413	0.046155013144016266	87	40
feature	sea coast	gxi	17	60518	3291813	0.04413372650742531	61	40
feature	sea coast	gxi	18	27701	2933056	0.043259475380182266	75	40
feature	sea coast	gxi	19	76425	3383746	0.042916439473629	61	40
feature	sea coast	gxi	20	63118	3320340	0.042590443044900894	217	40
feature	sea coast	gxi	21	76468	3384112	0.04243479669094086	61	40
feature	sea coast	gxi	22	33539	3028555	0.042014461010694504	61	40
feature	sea coast	gxi	23	63595	3321718	0.04105838015675545	68	40
feature	sea coast	gxi	24	23142	2918818	0.039064690470695496	61	40
feature	sea coast	gxi	25	76467	3384111	0.03891535475850105	61	40
feature	sea coast	gxi	26	10372	2856150	0.037981171160936356	64	40
feature	sea coast	gxi	27	83792	3406966	0.037933655083179474	61	40
feature	sea coast	gxi	28	82514	3401894	0.03583558648824692	108	40
feature	sea coast	gxi	29	67284	3333394	0.035327814519405365	79	40
feature	sea coast	gxi	30	16755	2899106	0.03317158669233322	70	40
feature	sea coast	gxi	31	102329	3465874	0.0330238938331604	68	40
feature	sea coast	gxi	32	88993	3424722	0.03292777016758919	61	40
feature	sea coast	gxi	33	87903	3419001	0.03285438194870949	67	40
feature	sea coast	gxi	34	87348	3418309	0.03230879828333855	93	40
feature	sea coast	gxi	35	17209	2899926	0.032221075147390366	74	40
feature	sea coast	gxi	36	101108	3462057	0.03129476308822632	62	40
feature	sea coast	gxi	37	96466	3448670	0.030842527747154236	66	40
feature	sea coast	gxi	38	42598	3130520	0.030815880745649338	77	40
feature	sea coast	gxi	39	108889	3488361	0.029183905571699142	92	40
feature	sea coast	gxi	40	44618	3136162	0.029110580682754517	79	40
feature	sea coast	gxi	41	8464	2832177	0.028803586959838867	99	40
feature	sea coast	gxi	42	102362	3465923	0.028349440544843674	78	40
feature	sea coast	gxi	43	94596	3442091	0.027958029881119728	61	40
feature	sea coast	gxi	44	75373	3380186	0.027902107685804367	61	40
feature	sea coast	gxi	45	97468	3449943	0.027123237028717995	156	40
feature	sea coast	gxi	46	101159	3462275	0.026163209229707718	62	40
feature	sea coast	gxi	47	29018	2960558	0.025990009307861328	61	40
feature	sea coast	gxi	48	80362	3396206	0.025676751509308815	83	40
feature	sea coast	gxi	49	5294	2822243	0.02538788877427578	65	40
feature	sea coast	gxi	50	4991	2821865	0.02536601386964321	66	40
feature	thermokarst	ig	1	101159	3462275	0.04308497905731201	62	9
feature	thermokarst	ig	2	40242	3086093	0.04130520671606064	73	9
feature	thermokarst	ig	3	77085	3385494	0.03919055312871933	65	9
feature	thermokarst	ig	4	78736	3391086	0.038481198251247406	68	9
feature	thermokarst	ig	5	10249	2855824	0.03591078892350197	61	9
feature	thermokarst	ig	6	31889	3023029	0.033675335347652435	83	9
feature	thermokarst	ig	7	102362	3465923	0.03327431157231331	78	9
feature	thermokarst	ig	8	105411	3476413	0.032467614859342575	87	9
feature	thermokarst	ig	9	99387	3457586	0.030539337545633316	67	9
feature	thermokarst	ig	10	105242	3476150	0.02990422397851944	84	9
feature	thermokarst	ig	11	5505	2822463	0.029739193618297577	81	9
feature	thermokarst	ig	12	51924	3225025	0.029442260041832924	68	9
feature	thermokarst	ig	13	40792	3108998	0.02803802117705345	61	9
feature	thermokarst	ig	14	32145	3023679	0.02709169313311577	67	9
feature	thermokarst	ig	15	62464	3319638	0.026985250413417816	83	9
feature	thermokarst	ig	16	51957	3225071	0.025876598432660103	63	9
feature	thermokarst	ig	17	6972	2827350	-0.025517836213111877	76	9
feature	thermokarst	ig	18	33611	3028753	0.024837523698806763	61	9
feature	thermokarst	ig	19	87597	3418652	0.024456502869725227	78	9
feature	thermokarst	ig	20	69694	3342780	0.024400049820542336	72	9
feature	thermokarst	ig	21	47966	3191491	0.02416687272489071	81	9
feature	thermokarst	ig	22	31893	3023036	0.024164102971553802	67	9
feature	thermokarst	ig	23	76467	3384111	0.023944851011037827	61	9
feature	thermokarst	ig	24	84676	3408017	0.02358166314661503	98	9
feature	thermokarst	ig	25	55680	3255498	0.023455079644918442	93	9
feature	thermokarst	ig	26	24327	2923573	0.023287756368517876	69	9
feature	thermokarst	ig	27	16755	2899106	0.02258172444999218	70	9
feature	thermokarst	ig	28	53910	3250133	0.022255685180425644	73	9
feature	thermokarst	ig	29	70924	3344861	0.022091081365942955	61	9
feature	thermokarst	ig	30	87903	3419001	0.021652186289429665	67	9
feature	thermokarst	ig	31	47657	3190201	0.02102089859545231	66	9
feature	thermokarst	ig	32	62454	3319625	0.020968614146113396	63	9
feature	thermokarst	ig	33	64995	3326663	0.020938033238053322	117	9
feature	thermokarst	ig	34	25801	2927858	0.020684096962213516	63	9
feature	thermokarst	ig	35	90818	3430514	0.020560072734951973	61	9
feature	thermokarst	ig	36	71289	3348470	0.020552946254611015	63	9
feature	thermokarst	ig	37	71914	3349692	-0.02015608362853527	63	9
feature	thermokarst	ig	38	57971	3260391	-0.01966775767505169	5410	9
feature	thermokarst	ig	39	74486	3376093	0.01943127065896988	61	9
feature	thermokarst	ig	40	2317	2811809	0.0192637387663126	115	9
feature	thermokarst	ig	41	63500	3321597	0.019010817632079124	74	9
feature	thermokarst	ig	42	60787	3292160	0.018883483484387398	74	9
feature	thermokarst	ig	43	37895	3079080	0.018489303067326546	69	9
feature	thermokarst	ig	44	96310	3448210	0.018426058813929558	61	9
feature	thermokarst	ig	45	96411	3448498	0.018307432532310486	83	9
feature	thermokarst	ig	46	58619	3264935	-0.018252233043313026	70	9
feature	thermokarst	ig	47	62257	3319207	0.01812332682311535	62	9
feature	thermokarst	ig	48	49928	3217820	0.01793905720114708	61	9
feature	thermokarst	ig	49	13943	2867366	0.017934100702404976	87	9
feature	thermokarst	ig	50	15348	2873128	0.017741819843649864	86	9
feature	thermokarst	gxi	1	10249	2855824	0.037095390260219574	61	9
feature	thermokarst	gxi	2	40242	3086093	0.03614450618624687	73	9
feature	thermokarst	gxi	3	101159	3462275	0.03583027422428131	62	9
feature	thermokarst	gxi	4	77085	3385494	0.0356082059442997	65	9
feature	thermokarst	gxi	5	78736	3391086	0.03495444357395172	68	9
feature	thermokarst	gxi	6	31889	3023029	0.030719779431819916	83	9
feature	thermokarst	gxi	7	102362	3465923	0.030590372160077095	78	9
feature	thermokarst	gxi	8	105411	3476413	0.03013116866350174	87	9
feature	thermokarst	gxi	9	99387	3457586	0.02764972113072872	67	9
feature	thermokarst	gxi	10	51924	3225025	0.027165550738573074	68	9
feature	thermokarst	gxi	11	32145	3023679	0.026922626420855522	67	9
feature	thermokarst	gxi	12	6972	2827350	-0.026570819318294525	76	9
feature	thermokarst	gxi	13	5505	2822463	0.026372261345386505	81	9
feature	thermokarst	gxi	14	105242	3476150	0.026240909472107887	84	9
feature	thermokarst	gxi	15	57971	3260391	-0.025880858302116394	5410	9
feature	thermokarst	gxi	16	40792	3108998	0.024450508877635002	61	9
feature	thermokarst	gxi	17	31893	3023036	0.023845046758651733	67	9
feature	thermokarst	gxi	18	76467	3384111	0.023129712790250778	61	9
feature	thermokarst	gxi	19	55680	3255498	0.022963158786296844	93	9
feature	thermokarst	gxi	20	51957	3225071	0.022331582382321358	63	9
feature	thermokarst	gxi	21	62464	3319638	0.02218092791736126	83	9
feature	thermokarst	gxi	22	33611	3028753	0.021946938708424568	61	9
feature	thermokarst	gxi	23	87597	3418652	0.021478770300745964	78	9
feature	thermokarst	gxi	24	70924	3344861	0.021333612501621246	61	9
feature	thermokarst	gxi	25	16755	2899106	0.021045826375484467	70	9
feature	thermokarst	gxi	26	47966	3191491	0.020948946475982666	81	9
feature	thermokarst	gxi	27	64995	3326663	0.02093689888715744	117	9
feature	thermokarst	gxi	28	53910	3250133	0.020730607211589813	73	9
feature	thermokarst	gxi	29	87903	3419001	0.0204557403922081	67	9
feature	thermokarst	gxi	30	84676	3408017	0.020304778590798378	98	9
feature	thermokarst	gxi	31	24327	2923573	0.019912464544177055	69	9
feature	thermokarst	gxi	32	90818	3430514	0.019652318209409714	61	9
feature	thermokarst	gxi	33	96310	3448210	0.019178258255124092	61	9
feature	thermokarst	gxi	34	25801	2927858	0.01888454519212246	63	9
feature	thermokarst	gxi	35	47657	3190201	0.018805354833602905	66	9
feature	thermokarst	gxi	36	74486	3376093	0.018795154988765717	61	9
feature	thermokarst	gxi	37	69694	3342780	0.018647847697138786	72	9
feature	thermokarst	gxi	38	71289	3348470	0.01851850003004074	63	9
feature	thermokarst	gxi	39	2317	2811809	0.01847904920578003	115	9
feature	thermokarst	gxi	40	63578	3321701	0.0184337105602026	71	9
feature	thermokarst	gxi	41	87059	3417587	0.017545100301504135	62	9
feature	thermokarst	gxi	42	82514	3401894	-0.017483316361904144	108	9
feature	thermokarst	gxi	43	37895	3079080	0.01719134859740734	69	9
feature	thermokarst	gxi	44	63500	3321597	0.017049498856067657	74	9
feature	thermokarst	gxi	45	60787	3292160	0.01703636720776558	74	9
feature	thermokarst	gxi	46	16555	2898126	0.016489889472723007	61	9
feature	thermokarst	gxi	47	96411	3448498	0.01647004671394825	83	9
feature	thermokarst	gxi	48	62454	3319625	0.016428718343377113	63	9
feature	thermokarst	gxi	49	13943	2867366	0.016347451135516167	87	9
feature	thermokarst	gxi	50	71914	3349692	-0.016342904418706894	63	9
