task	class	method	rank	feature_index	unitig_id	attribution	unitig_len	n_samples_used
material	sediment	gxi	3	40242	3086093	0.27520716190338135	73	40
material	sediment	gxi	4	101159	3462275	0.18806633353233337	62	40
material	sediment	gxi	5	78736	3391086	0.14254219830036163	68	40
material	sediment	gxi	6	99522	3458410	0.13897188007831573	63	40
material	sediment	gxi	7	52166	3225345	0.13205817341804504	74	40
material	sediment	gxi	8	99387	3457586	0.1234763115644455	67	40
material	sediment	gxi	9	31889	3023029	0.11302467435598373	83	40
material	sediment	gxi	10	73993	3374893	0.09921114146709442	112	40
material	sediment	gxi	11	105242	3476150	0.0984281450510025	84	40
material	sediment	gxi	12	4737	2821412	0.09058491885662079	84	40
material	sediment	gxi	13	91219	3431008	0.08989840000867844	90	40
material	sediment	gxi	14	49393	3194724	0.08225241303443909	71	40
material	sediment	gxi	15	2634	2812130	0.08188040554523468	156	40
material	sediment	gxi	16	33622	3028779	0.07525359839200974	66	40
material	sediment	gxi	17	90818	3430514	0.07294639199972153	61	40
material	sediment	gxi	18	104978	3475587	0.07149146497249603	61	40
material	sediment	gxi	19	63541	3321651	0.0693252682685852	77	40
material	sediment	gxi	20	95595	3444026	0.06800433248281479	86	40
material	sediment	gxi	21	107899	3486275	0.06610998511314392	62	40
material	sediment	gxi	22	93456	3438443	0.0658644586801529	62	40
material	sediment	gxi	23	87903	3419001	0.06408311426639557	67	40
material	sediment	gxi	24	69533	3342375	0.06375253945589066	69	40
material	sediment	gxi	25	9861	2834815	0.06365933269262314	112	40
material	sediment	gxi	26	76450	3383942	0.06351928412914276	68	40
material	sediment	gxi	27	49885	3217514	0.06321919709444046	61	40
material	sediment	gxi	28	42308	3129355	0.06226696819067001	78	40
material	sediment	gxi	29	105411	3476413	0.06025954335927963	87	40
material	sediment	gxi	30	93568	3438610	0.059499822556972504	89	40
material	sediment	gxi	31	93145	3437749	0.05903104692697525	64	40
material	sediment	gxi	32	63500	3321597	0.05554993078112602	74	40
material	sediment	gxi	33	68866	3338929	0.05435354635119438	112	40
material	sediment	gxi	34	19861	2907957	0.05420634150505066	65	40
material	sediment	gxi	35	32145	3023679	-0.053448356688022614	67	40
material	sediment	gxi	36	37895	3079080	0.052324455231428146	69	40
material	sediment	gxi	37	4913	2821768	-0.05093160271644592	65	40
material	sediment	gxi	38	39703	3084739	0.04652619734406471	105	40
material	sediment	gxi	39	54251	3250572	-0.04646197333931923	64	40
material	sediment	gxi	40	96310	3448210	0.04642639309167862	61	40
material	sediment	gxi	41	69483	3342226	0.04557989910244942	62	40
material	sediment	gxi	42	35738	3055411	0.04407539591193199	103	40
material	sediment	gxi	43	47966	3191491	0.04397798329591751	81	40
material	sediment	gxi	44	51957	3225071	0.043304454535245895	63	40
material	sediment	gxi	45	42883	3130914	-0.043279074132442474	76	40
material	sediment	gxi	46	24404	2923759	0.042794037610292435	61	40
material	sediment	gxi	47	105054	3475794	0.0417553149163723	67	40
material	sediment	gxi	48	35857	3055535	0.040892619639635086	67	40
material	sediment	gxi	49	44025	3135386	0.040874503552913666	70	40
material	sediment	gxi	50	88993	3424722	-0.03966846689581871	61	40
material	shell	ig	1	60042	3290486	0.24463653564453125	61	6
material	shell	ig	2	105411	3476413	0.15891523659229279	87	6
material	shell	ig	3	101159	3462275	0.14888831973075867	62	6
material	shell	ig	4	76468	3384112	0.1212441623210907	61	6
material	shell	ig	5	23142	2918818	0.12085968255996704	61	6
material	shell	ig	6	62454	3319625	0.08168433606624603	63	6
material	shell	ig	7	57971	3260391	0.07930954545736313	5410	6
material	shell	ig	8	43875	3134980	0.05010037124156952	88	6
material	shell	ig	9	63541	3321651	0.045528948307037354	77	6
material	shell	ig	10	71914	3349692	0.0406690314412117	63	6
material	shell	ig	11	80771	3396741	0.03866802155971527	76	6
material	shell	ig	12	98571	3454016	0.03631766140460968	61	6
material	shell	ig	13	50514	3219455	0.03589193895459175	61	6
material	shell	ig	14	60633	3291974	-0.03548766300082207	83	6
material	shell	ig	15	44025	3135386	0.030145684257149696	70	6
material	shell	ig	16	31889	3023029	-0.029936013743281364	83	6
material	shell	ig	17	105149	3476020	-0.028645971789956093	68	6
material	shell	ig	18	38876	3083773	-0.028340376913547516	73	6
material	shell	ig	19	65118	3326786	0.026761004701256752	155	6
material	shell	ig	20	6972	2827350	-0.026089385151863098	76	6
material	shell	ig	21	44444	3135973	0.026013575494289398	61	6
material	shell	ig	22	108980	3488455	-0.02582637034356594	111	6
material	shell	ig	23	40242	3086093	0.025622420012950897	73	6
material	shell	ig	24	61041	3292426	0.023355135694146156	72	6
material	shell	ig	25	87597	3418652	0.02285783924162388	78	6
material	shell	ig	26	62464	3319638	0.022463934496045113	83	6
material	shell	ig	27	57267	3259674	-0.02245442382991314	71	6
material	shell	ig	28	2571	2812067	-0.022216813638806343	166	6
material	shell	ig	29	42404	3130001	-0.02206403762102127	61	6
material	shell	ig	30	108548	3487982	0.021739130839705467	63	6
material	shell	ig	31	95134	3443497	-0.021494803950190544	63	6
material	shell	ig	32	10249	2855824	0.020519694313406944	61	6
material	shell	ig	33	25047	2924663	-0.02036389149725437	89	6
material	shell	ig	34	90818	3430514	0.0196260716766119	61	6
material	shell	ig	35	17338	2900075	-0.019396789371967316	107	6
material	shell	ig	36	49544	3194893	0.019241681322455406	61	6
material	shell	ig	37	32276	3023856	-0.018029315397143364	62	6
material	shell	ig	38	19861	2907957	0.017463788390159607	65	6
material	shell	ig	39	109663	3490112	-0.017342286184430122	61	6
material	shell	ig	40	10625	2856629	-0.01710195280611515	61	6
material	shell	ig	41	55680	3255498	0.01627824828028679	93	6
material	shell	ig	42	64080	3325438	0.016079412773251534	63	6
material	shell	ig	43	50420	3219321	0.01564648188650608	78	6
material	shell	ig	44	2905	2814978	-0.01548378448933363	72	6
material	shell	ig	45	27319	2930633	-0.015364495106041431	148	6
material	shell	ig	46	63118	3320340	0.014778188429772854	217	6
material	shell	ig	47	79833	3392325	0.014750983566045761	272	6
material	shell	ig	48	26643	2929939	-0.014728034846484661	123	6
material	shell	ig	49	35857	3055535	0.014696963131427765	67	6
material	shell	ig	50	52166	3225345	0.014592248015105724	74	6
material	shell	gxi	1	60042	3290486	0.18899403512477875	61	6
material	shell	gxi	2	105411	3476413	0.0978795662522316	87	6
material	shell	gxi	3	76468	3384112	0.09418553113937378	61	6
material	shell	gxi	4	23142	2918818	0.07364050298929214	61	6
material	shell	gxi	5	101159	3462275	0.06397351622581482	62	6
material	shell	gxi	6	62454	3319625	0.06162164732813835	63	6
material	shell	gxi	7	57971	3260391	0.04130387306213379	5410	6
material	shell	gxi	8	80771	3396741	0.039028506726026535	76	6
material	shell	gxi	9	98571	3454016	0.036822058260440826	61	6
material	shell	gxi	10	71914	3349692	0.0316942036151886	63	6
material	shell	gxi	11	65118	3326786	0.028216013684868813	155	6
material	shell	gxi	12	64080	3325438	0.025737876072525978	63	6
material	shell	gxi	13	62464	3319638	0.025627879425883293	83	6
material	shell	gxi	14	63541	3321651	0.023905068635940552	77	6
material	shell	gxi	15	44444	3135973	0.023545337840914726	61	6
material	shell	gxi	16	43875	3134980	0.023348493501544	88	6
material	shell	gxi	17	50514	3219455	0.022628625854849815	61	6
material	shell	gxi	18	44025	3135386	0.02187672257423401	70	6
material	shell	gxi	19	60633	3291974	-0.0215635746717453	83	6
material	shell	gxi	20	105149	3476020	-0.020672719925642014	68	6
material	shell	gxi	21	31889	3023029	-0.019845860078930855	83	6
material	shell	gxi	22	61041	3292426	0.017693260684609413	72	6
material	shell	gxi	23	108980	3488455	-0.017537547275424004	111	6
material	shell	gxi	24	109663	3490112	-0.016963008791208267	61	6
material	shell	gxi	25	50420	3219321	0.015566304326057434	78	6
material	shell	gxi	26	38876	3083773	-0.015272025018930435	73	6
material	shell	gxi	27	95134	3443497	-0.014396943151950836	63	6
material	shell	gxi	28	37569	3078675	0.013615150935947895	105	6
material	shell	gxi	29	21116	2913028	0.013193647377192974	61	6
material	shell	gxi	30	55680	3255498	0.013125146739184856	93	6
material	shell	gxi	31	57267	3259674	-0.012454061768949032	71	6
material	shell	gxi	32	79833	3392325	0.012228055857121944	272	6
material	shell	gxi	33	63118	3320340	0.012216434814035892	217	6
material	shell	gxi	34	42404	3130001	-0.011846951209008694	61	6
material	shell	gxi	35	49544	3194893	0.011378756724298	61	6
material	shell	gxi	36	6972	2827350	-0.011213936842978	76	6
material	shell	gxi	37	87597	3418652	0.010799158364534378	78	6
material	shell	gxi	38	2571	2812067	-0.010663148015737534	166	6
material	shell	gxi	39	10249	2855824	0.010601981543004513	61	6
material	shell	gxi	40	97091	3449563	-0.010559837333858013	81	6
material	shell	gxi	41	93837	3438926	0.010088167153298855	61	6
material	shell	gxi	42	17338	2900075	-0.009886668995022774	107	6
material	shell	gxi	43	81669	3397971	0.009426102042198181	62	6
material	shell	gxi	44	84899	3408240	0.009288922883570194	139	6
material	shell	gxi	45	71919	3349697	0.008857452310621738	62	6
material	shell	gxi	46	94701	3442631	-0.00879500899463892	61	6
material	shell	gxi	47	99521	3458409	-0.008751894347369671	61	6
material	shell	gxi	48	97434	3449909	0.008717890828847885	167	6
material	shell	gxi	49	76467	3384111	0.008563355542719364	61	6
material	shell	gxi	50	35857	3055535	0.008482161909341812	67	6
material	tooth	ig	1	38876	3083773	0.3071901202201843	73	40
material	tooth	ig	2	49180	3194328	0.18743745982646942	64	40
material	tooth	ig	3	13830	2867249	0.1662675142288208	63	40
material	tooth	ig	4	46467	3163301	0.14601318538188934	77	40
material	tooth	ig	5	71204	3347782	0.0929451510310173	61	40
material	tooth	ig	6	16555	2898126	0.08840589225292206	61	40
material	tooth	ig	7	32246	3023817	0.08758265525102615	75	40
material	tooth	ig	8	40792	3108998	0.08660627901554108	61	40
material	tooth	ig	9	49928	3217820	0.0845092386007309	61	40
material	tooth	ig	10	42667	3130623	0.08185511827468872	61	40
material	tooth	ig	11	80169	3395715	-0.06980010867118835	66	40
material	tooth	ig	12	42404	3130001	0.06873270869255066	61	40
material	tooth	ig	13	109734	3490282	0.06504166126251221	61	40
material	tooth	ig	14	32276	3023856	0.06376895308494568	62	40
material	tooth	ig	15	51779	3224629	0.05937080830335617	72	40
material	tooth	ig	16	78828	3391213	0.0530872568488121	72	40
material	tooth	ig	17	54218	3250535	-0.051284562796354294	80	40
material	tooth	ig	18	95134	3443497	0.05105344578623772	63	40
material	tooth	ig	19	22484	2917459	0.050503380596637726	61	40
material	tooth	ig	20	46090	3162510	0.04906309023499489	63	40
material	tooth	ig	21	13154	2864369	0.04774447903037071	61	40
material	tooth	ig	22	29067	2960639	-0.047741688787937164	96	40
material	tooth	ig	23	35060	3053770	-0.047276027500629425	68	40
material	tooth	ig	24	85659	3412772	0.04602924734354019	61	40
material	tooth	ig	25	70564	3343777	0.04584052413702011	89	40
material	tooth	ig	26	69694	3342780	0.04537467285990715	72	40
material	tooth	ig	27	95532	3443962	0.044991929084062576	99	40
material	tooth	ig	28	96548	3448876	0.04406284540891647	66	40
material	tooth	ig	29	199	2806564	0.041943781077861786	70	40
material	tooth	ig	30	47837	3191111	0.04098489508032799	72	40
material	tooth	ig	31	87859	3418956	0.0408535897731781	86	40
material	tooth	ig	32	14213	2867639	0.04066026210784912	96	40
material	tooth	ig	33	6972	2827350	0.04037914425134659	76	40
material	tooth	ig	34	94663	3442515	-0.04018373042345047	61	40
material	tooth	ig	35	7337	2827727	0.04015533998608589	88	40
material	tooth	ig	36	83939	3407204	-0.03972534090280533	61	40
material	tooth	ig	37	81761	3398203	-0.03916092962026596	72	40
material	tooth	ig	38	57267	3259674	0.038386546075344086	71	40
material	tooth	ig	39	15280	2873027	0.037703126668930054	75	40
material	tooth	ig	40	10272	2855883	0.03745580092072487	72	40
material	tooth	ig	41	37717	3078888	0.03736073896288872	70	40
material	tooth	ig	42	88699	3420288	0.037103720009326935	61	40
material	tooth	ig	43	106769	3481660	-0.03522271662950516	68	40
material	tooth	ig	44	47781	3190970	0.03416624292731285	64	40
material	tooth	ig	45	64123	3325551	0.033114660531282425	61	40
material	tooth	ig	46	3162	2815859	0.03297432139515877	61	40
material	tooth	ig	47	50520	3219463	0.03295663744211197	61	40
material	tooth	ig	48	31889	3023029	0.03270304948091507	83	40
material	tooth	ig	49	76969	3385347	0.03183884546160698	69	40
material	tooth	ig	50	37569	3078675	0.03163153678178787	105	40
material	tooth	gxi	1	38876	3083773	0.2534716725349426	73	40
material	tooth	gxi	2	49180	3194328	0.17840106785297394	64	40
material	tooth	gxi	3	13830	2867249	0.1573263704776764	63	40
material	tooth	gxi	4	46467	3163301	0.1498555839061737	77	40
material	tooth	gxi	5	71204	3347782	0.09974420070648193	61	40
material	tooth	gxi	6	32246	3023817	0.08672160655260086	75	40
material	tooth	gxi	7	40792	3108998	0.08415104448795319	61	40
material	tooth	gxi	8	42667	3130623	0.08237728476524353	61	40
material	tooth	gxi	9	16555	2898126	0.08229391276836395	61	40
material	tooth	gxi	10	80169	3395715	-0.06999006122350693	66	40
material	tooth	gxi	11	42404	3130001	0.06531223654747009	61	40
material	tooth	gxi	12	109734	3490282	0.06438601016998291	61	40
material	tooth	gxi	13	32276	3023856	0.06368238478899002	62	40
material	tooth	gxi	14	22484	2917459	0.054609835147857666	61	40
material	tooth	gxi	15	78828	3391213	0.05196230486035347	72	40
material	tooth	gxi	16	95134	3443497	0.05162686109542847	63	40
material	tooth	gxi	17	54218	3250535	-0.051310740411281586	80	40
material	tooth	gxi	18	46090	3162510	0.05079182982444763	63	40
material	tooth	gxi	19	35060	3053770	-0.04838600754737854	68	40
material	tooth	gxi	20	29067	2960639	-0.04814569652080536	96	40
material	tooth	gxi	21	69694	3342780	0.04732419550418854	72	40
material	tooth	gxi	22	13154	2864369	0.04694508761167526	61	40
material	tooth	gxi	23	51779	3224629	0.046904705464839935	72	40
material	tooth	gxi	24	85659	3412772	0.04562988132238388	61	40
material	tooth	gxi	25	95532	3443962	0.0448647178709507	99	40
material	tooth	gxi	26	47837	3191111	0.042477644979953766	72	40
material	tooth	gxi	27	96548	3448876	0.04243015497922897	66	40
material	tooth	gxi	28	6972	2827350	0.04211601987481117	76	40
material	tooth	gxi	29	57267	3259674	0.041695017367601395	71	40
material	tooth	gxi	30	87859	3418956	0.04145605117082596	86	40
material	tooth	gxi	31	94663	3442515	-0.040341440588235855	61	40
material	tooth	gxi	32	7337	2827727	0.04021989926695824	88	40
material	tooth	gxi	33	15280	2873027	0.03994861990213394	75	40
material	tooth	gxi	34	81761	3398203	-0.03973640874028206	72	40
material	tooth	gxi	35	88699	3420288	0.039595846086740494	61	40
material	tooth	gxi	36	14213	2867639	0.03957489877939224	96	40
material	tooth	gxi	37	49928	3217820	0.03931098431348801	61	40
material	tooth	gxi	38	83939	3407204	-0.038854002952575684	61	40
material	tooth	gxi	39	10272	2855883	0.03762298822402954	72	40
material	tooth	gxi	40	70564	3343777	0.03723711520433426	89	40
material	tooth	gxi	41	37717	3078888	0.03673136979341507	70	40
material	tooth	gxi	42	106769	3481660	-0.036532677710056305	68	40
material	tooth	gxi	43	31889	3023029	0.03522413223981857	83	40
material	tooth	gxi	44	199	2806564	0.03478991985321045	70	40
material	tooth	gxi	45	64123	3325551	0.03435157984495163	61	40
material	tooth	gxi	46	3162	2815859	0.03374900668859482	61	40
material	tooth	gxi	47	47781	3190970	0.033478982746601105	64	40
material	tooth	gxi	48	74487	3376098	0.032488469034433365	61	40
material	tooth	gxi	49	37569	3078675	0.03227141872048378	105	40
material	tooth	gxi	50	76969	3385347	0.032098256051540375	69	40
