task	class	method	rank	feature_index	unitig_id	attribution	unitig_len	n_samples_used
community_type	skeletal tissue	ig	26	13830	2867249	0.0458575077354908	63	40
community_type	skeletal tissue	ig	27	103170	3469965	0.04452080652117729	63	40
community_type	skeletal tissue	ig	28	38876	3083773	-0.04440750926733017	73	40
community_type	skeletal tissue	ig	29	10625	2856629	0.04436511546373367	61	40
community_type	skeletal tissue	ig	30	16555	2898126	-0.04419488459825516	61	40
community_type	skeletal tissue	ig	31	31945	3023177	0.04325004294514656	76	40
community_type	skeletal tissue	ig	32	51779	3224629	-0.043072957545518875	72	40
community_type	skeletal tissue	ig	33	76969	3385347	0.0428583063185215	69	40
community_type	skeletal tissue	ig	34	40273	3086179	0.04152166470885277	75	40
community_type	skeletal tissue	ig	35	35060	3053770	0.041399210691452026	68	40
community_type	skeletal tissue	ig	36	8218	2831846	0.04073192924261093	61	40
community_type	skeletal tissue	ig	37	32246	3023817	0.04047982767224312	75	40
community_type	skeletal tissue	ig	38	101542	3462954	0.039006516337394714	117	40
community_type	skeletal tissue	ig	39	71896	3349670	0.03896177560091019	99	40
community_type	skeletal tissue	ig	40	73036	3373431	0.03836863487958908	69	40
community_type	skeletal tissue	ig	41	47781	3190970	0.03772449865937233	64	40
community_type	skeletal tissue	ig	42	94896	3443164	0.035988759249448776	65	40
community_type	skeletal tissue	ig	43	29067	2960639	0.03567489981651306	96	40
community_type	skeletal tissue	ig	44	21878	2913989	0.03437762334942818	127	40
community_type	skeletal tissue	ig	45	15280	2873027	-0.03337208554148674	75	40
community_type	skeletal tissue	ig	46	80086	3395337	0.03210638090968132	61	40
community_type	skeletal tissue	ig	47	35543	3055164	0.03175272420048714	66	40
community_type	skeletal tissue	ig	48	15288	2873038	0.031154775992035866	76	40
community_type	skeletal tissue	ig	49	55099	3251618	-0.031107431277632713	61	40
community_type	skeletal tissue	ig	50	62663	3319875	0.03094068169593811	69	40
community_type	skeletal tissue	gxi	1	57971	3260391	0.3127758502960205	5410	40
community_type	skeletal tissue	gxi	2	46467	3163301	-0.07481435686349869	77	40
community_type	skeletal tissue	gxi	3	51957	3225071	0.07209350168704987	63	40
community_type	skeletal tissue	gxi	4	35857	3055535	0.06526272743940353	67	40
community_type	skeletal tissue	gxi	5	71204	3347782	-0.05895428732037544	61	40
community_type	skeletal tissue	gxi	6	32145	3023679	0.04121196269989014	67	40
community_type	skeletal tissue	gxi	7	105187	3476073	0.03952253982424736	72	40
community_type	skeletal tissue	gxi	8	29203	2960823	-0.03879881650209427	61	40
community_type	skeletal tissue	gxi	9	30848	3000894	0.03750162199139595	71	40
community_type	skeletal tissue	gxi	10	54218	3250535	0.037393685430288315	80	40
community_type	skeletal tissue	gxi	11	82760	3402173	0.03688754886388779	109	40
community_type	skeletal tissue	gxi	12	84676	3408017	-0.034995101392269135	98	40
community_type	skeletal tissue	gxi	13	49928	3217820	0.0345563180744648	61	40
community_type	skeletal tissue	gxi	14	65742	3330415	0.03453024849295616	61	40
community_type	skeletal tissue	gxi	15	16555	2898126	-0.03417912870645523	61	40
community_type	skeletal tissue	gxi	16	47913	3191302	-0.03374141454696655	65	40
community_type	skeletal tissue	gxi	17	10635	2856644	0.03315369039773941	98	40
community_type	skeletal tissue	gxi	18	38876	3083773	-0.032128848135471344	73	40
community_type	skeletal tissue	gxi	19	31945	3023177	0.0320393443107605	76	40
community_type	skeletal tissue	gxi	20	15280	2873027	-0.03184894472360611	75	40
community_type	skeletal tissue	gxi	21	103170	3469965	0.030152564868330956	63	40
community_type	skeletal tissue	gxi	22	101542	3462954	0.02980305626988411	117	40
community_type	skeletal tissue	gxi	23	85859	3413029	0.02925398387014866	68	40
community_type	skeletal tissue	gxi	24	94896	3443164	0.029233938083052635	65	40
