dim	activation_sd	eta2_sample_host	rho_log_abundance	p_log_abundance	rho_mean_fraction	p_mean_fraction	best_task	best_eta2	max_abs_rho_depth	depth_dominated
179	0.7579036951065063	0.8706278800964355	-0.16464857323102408	5.834241939707315e-18	-0.28326391891143077	2.7441375601536854e-51	sample_host	0.8706278800964355	0.28326391891143077	False
180	1.098140835762024	0.35604947805404663	0.6166508917756538	2.6590111449281092e-284	0.7226992319635325	0.0	sample_host	0.35604947805404663	0.7226992319635325	True
181	0.4832427203655243	0.9124400615692139	0.6193479004248309	1.7551409307835606e-287	0.7034584867476867	0.0	sample_host	0.9124400615692139	0.7034584867476867	False
182	0.9798984527587891	0.8055946826934814	0.08292680829182378	1.5100511443356061e-05	0.11764645969535041	7.76201587710856e-10	sample_host	0.8055946826934814	0.11764645969535041	False
183	0.6018936634063721	0.3754986822605133	-0.37089413167323604	2.4961716676188923e-89	-0.3489251412560814	1.3548585644015763e-78	sample_host	0.3754986822605133	0.37089413167323604	False
184	0.5799000263214111	0.8481889963150024	0.5458690235946584	8.907707426663795e-211	0.5137267444420716	7.85300470992005e-183	sample_host	0.8481889963150024	0.5458690235946584	False
185	0.4509943723678589	0.9347988367080688	0.4774268222371494	1.124338365238433e-154	0.5497032491614694	2.5689853034015775e-214	sample_host	0.9347988367080688	0.5497032491614694	False
186	0.4880616068840027	0.8764632940292358	0.11692741424425776	9.846910831994751e-10	0.03055502328052512	0.11137986139195412	sample_host	0.8764632940292358	0.11692741424425776	False
187	0.5259578824043274	0.810975193977356	0.42110026653355026	3.345512071362495e-117	0.34409076063582333	2.4088554915819416e-76	sample_host	0.810975193977356	0.42110026653355026	False
188	1.3891493082046509	0.4721408188343048	0.4733157772159766	1.0730392097763124e-151	0.5430745231367097	3.1699397535026916e-208	sample_host	0.4721408188343048	0.5430745231367097	False
189	0.5657609701156616	0.4296581745147705	0.5280024947477279	7.154472007929112e-195	0.4670448243218705	3.1484378392939296e-147	sample_host	0.4296581745147705	0.5280024947477279	False
190	0.3396981358528137	0.8334291577339172	0.6570945293520775	0.0	0.6615926097936621	0.0	sample_host	0.8334291577339172	0.6615926097936621	False
191	0.37032249569892883	0.556280255317688	0.6138574699707569	4.8568298609869346e-281	0.5679408915067443	8.41233618396389e-232	sample_host	0.556280255317688	0.6138574699707569	False
192	0.4222361743450165	0.42961809039115906	-0.15586288452893152	3.107860012097093e-16	-0.1438196614875301	5.038030551518859e-14	sample_host	0.42961809039115906	0.15586288452893152	False
193	0.2712065279483795	0.34315916895866394	0.361099204506568	1.9409006872479417e-84	0.43674331427340995	6.550451576411951e-127	sample_host	0.34315916895866394	0.43674331427340995	False
194	0.7905915379524231	0.29126593470573425	-0.30529822130340856	1.089928450708603e-59	-0.3362112044132335	9.212091086482962e-73	sample_host	0.29126593470573425	0.3362112044132335	False
195	0.4639643132686615	0.7198947072029114	0.4967808285246559	2.901537568370094e-169	0.5963620614328615	2.4531217858253624e-261	sample_host	0.7198947072029114	0.5963620614328615	False
196	0.48375964164733887	0.2764814794063568	-0.2701019333233034	1.2803578152826287e-46	-0.3029777792852819	9.063713949289954e-59	sample_host	0.2764814794063568	0.3029777792852819	False
197	0.3887019455432892	0.599240243434906	-0.3681880572191749	5.828304932300323e-88	-0.38657468003116907	1.609132420044416e-97	sample_host	0.599240243434906	0.38657468003116907	False
198	0.4274851679801941	0.9066309332847595	0.39177401986889293	2.455287612775653e-100	0.34982764265671085	5.0986462397676665e-79	sample_host	0.9066309332847595	0.39177401986889293	False
199	0.48287495970726013	0.1715155839920044	-0.3082903443193035	6.89901133193791e-61	-0.29359784552848184	3.8983042858406096e-55	sample_host	0.1715155839920044	0.3082903443193035	False
200	0.6748294830322266	0.6478824019432068	-0.010444481388037214	0.5863856640124578	0.04179324618572278	0.029404941576350367	sample_host	0.6478824019432068	0.04179324618572278	False
201	0.21702679991722107	0.48284369707107544	0.09760155139472196	3.4624685448972225e-07	0.0992743656138916	2.1701658381015233e-07	sample_host	0.48284369707107544	0.0992743656138916	False
202	0.6992366313934326	0.9185048341751099	-0.45633969587073825	8.170586104137458e-140	-0.5178815531963437	2.817564179090686e-186	sample_host	0.9185048341751099	0.5178815531963437	False
203	0.6132796406745911	0.8023276925086975	0.09756789010164547	3.4949002067369317e-07	0.16045276616202228	4.0051308675535115e-17	sample_host	0.8023276925086975	0.16045276616202228	False
204	0.5783665180206299	0.5156149864196777	0.36180021223438874	8.782798610299952e-85	0.2975946973021025	1.1459520450665111e-56	sample_host	0.5156149864196777	0.36180021223438874	False
205	0.5431884527206421	0.7391766905784607	-0.16798754658612328	1.2142411808917333e-18	-0.1761877516918095	2.238770074371747e-20	sample_host	0.7391766905784607	0.1761877516918095	False
206	0.869978666305542	0.660119354724884	0.3311325567508265	1.6541462401276163e-70	0.40551385440906323	4.9990980679530916e-108	sample_host	0.660119354724884	0.40551385440906323	False
207	0.7597212791442871	0.6716918349266052	0.45528158748526903	4.273767795048487e-139	0.49035735764678157	2.5633496762250134e-164	sample_host	0.6716918349266052	0.49035735764678157	False
208	0.19271469116210938	0.2006162703037262	-0.24694560531179358	5.11079569385959e-39	-0.27369193611724363	7.232446292596972e-48	sample_host	0.2006162703037262	0.27369193611724363	False
209	0.5329838991165161	0.802771806716919	-0.08169823348389092	2.0179820410925194e-05	-0.13360510580278412	2.7289069281439368e-12	sample_host	0.802771806716919	0.13360510580278412	False
210	0.6836220622062683	0.8499037623405457	-0.21738289876602246	2.0694510275662054e-30	-0.3172133264107221	1.5151977194637304e-64	sample_host	0.8499037623405457	0.3172133264107221	False
211	0.6382004618644714	0.8111655712127686	0.443695141041323	2.1634598160904668e-131	0.46526529132579236	5.6099566631589385e-146	sample_host	0.8111655712127686	0.46526529132579236	False
212	0.5144887566566467	0.8362383246421814	-0.3335437309100771	1.424518664956369e-71	-0.37660513484136515	2.925990447481997e-92	sample_host	0.8362383246421814	0.37660513484136515	False
213	0.8998996019363403	0.8822197914123535	0.3324460102393329	4.361853470593051e-71	0.3465299564229839	1.7847669585700743e-77	sample_host	0.8822197914123535	0.3465299564229839	False
214	0.7830266356468201	0.3494832515716553	0.559103811553752	3.4126457206223304e-223	0.546237918275847	4.084819273109841e-211	sample_host	0.3494832515716553	0.559103811553752	False
215	0.45050156116485596	0.7218388915061951	-0.18063300483332131	2.3654015445056018e-21	-0.2304629932321149	4.530692524446615e-34	sample_host	0.7218388915061951	0.2304629932321149	False
216	0.9290561676025391	0.8929847478866577	-0.17129549265174454	2.483180961688995e-19	-0.19913003432929582	1.089820385102662e-25	sample_host	0.8929847478866577	0.19913003432929582	False
217	0.17578591406345367	0.10453823208808899	-0.2539698449521281	3.0480335645495196e-41	-0.24570613360746732	1.2409664517534952e-38	sample_host	0.10453823208808899	0.2539698449521281	False
218	0.6095446348190308	0.5475295186042786	-0.09038393873211864	2.3832368296168585e-06	-0.06142826375720131	0.0013605075862275367	sample_host	0.5475295186042786	0.09038393873211864	False
219	0.5247164368629456	0.18667198717594147	-0.238660036499593	1.749600287696636e-36	-0.2504144003188015	4.156481877504898e-40	sample_host	0.18667198717594147	0.2504144003188015	False
220	0.5858871936798096	0.41998544335365295	-0.1498593788105842	4.136025335226249e-15	-0.144546945689669	3.749032437605933e-14	sample_host	0.41998544335365295	0.1498593788105842	False
221	0.23771828413009644	0.45227158069610596	0.5385239889528467	4.021298311771247e-204	0.5595993435715573	1.1408978332439645e-223	sample_host	0.45227158069610596	0.5595993435715573	False
222	0.1955983191728592	0.6548367738723755	0.45261071437851136	2.7123372407586634e-137	0.44699284181888543	1.4882281179373103e-133	sample_host	0.6548367738723755	0.45261071437851136	False
223	0.48809483647346497	0.5206048488616943	-0.248299021130081	1.9289570323078726e-39	-0.24202554205132823	1.6791104820441642e-37	sample_host	0.5206048488616943	0.248299021130081	False
224	0.45720818638801575	0.2123364955186844	0.4213357303722556	2.4104751730789424e-117	0.46704267127550675	3.1594611420129213e-147	sample_host	0.2123364955186844	0.46704267127550675	True
225	0.672967255115509	0.9036058783531189	-0.09632424114847314	4.921457585031273e-07	-0.11425014348564888	2.3581101467153277e-09	sample_host	0.9036058783531189	0.11425014348564888	False
226	0.6950494647026062	0.2083592414855957	-0.5190540746300994	2.944010267887671e-187	-0.5823046179622118	2.3060612569180363e-246	sample_host	0.2083592414855957	0.5823046179622118	True
227	0.5421323776245117	0.8291745781898499	0.5327283724843356	5.4973116696928135e-199	0.5910980792143029	1.2108458792554402e-255	sample_host	0.8291745781898499	0.5910980792143029	False
228	0.4059075117111206	0.8379621505737305	-0.4390549337213975	2.1766842033878589e-128	-0.5068054876033911	3.3818115975570715e-177	sample_host	0.8379621505737305	0.5068054876033911	False
229	0.515765368938446	0.6409300565719604	-0.39612340585612105	9.879171082203452e-103	-0.41908351029876517	5.484500930911694e-116	sample_host	0.6409300565719604	0.41908351029876517	False
230	0.4374679923057556	0.22828440368175507	-0.5292890959998695	5.506781260056253e-196	-0.5085627969430037	1.29102774728158e-178	sample_host	0.22828440368175507	0.5292890959998695	True
231	1.1711350679397583	0.46045616269111633	0.4436508143510387	2.3123515678253045e-131	0.4605356743787868	1.090633316421966e-142	sample_host	0.46045616269111633	0.4605356743787868	False
232	1.0138018131256104	0.5932561755180359	0.4334211528186473	8.337943226211349e-125	0.5341755229281863	2.931715190578444e-200	sample_host	0.5932561755180359	0.5341755229281863	False
233	0.6577787399291992	0.34188660979270935	0.45224049291164253	4.807667941253968e-137	0.5158437015899187	1.398395616161381e-184	sample_host	0.34188660979270935	0.5158437015899187	False
234	0.28903746604919434	0.7328726053237915	-0.2874462841809354	7.955908739690981e-53	-0.2650593261179259	6.737375861446245e-45	sample_host	0.7328726053237915	0.2874462841809354	False
235	0.9311639070510864	0.8805755376815796	0.4911841592217831	5.998803200101249e-165	0.5669421208541967	8.145659409742936e-231	sample_host	0.8805755376815796	0.5669421208541967	False
236	0.36366909742355347	0.9205054044723511	0.6002135269598393	1.4344727726131073e-265	0.6088085926967979	3.155530289091917e-275	sample_host	0.9205054044723511	0.6088085926967979	False
237	0.7874265909194946	0.8368335366249084	0.18260515403593186	8.56465655709555e-22	0.17852467922944557	6.918685331807922e-21	sample_host	0.8368335366249084	0.18260515403593186	False
238	0.6432897448539734	0.87220299243927	-0.2280191313141541	2.2787277938286697e-33	-0.2680728334240303	6.373441014194309e-46	sample_host	0.87220299243927	0.2680728334240303	False
239	0.4708825349807739	0.6854705810546875	-0.45677003187604187	4.161856304063771e-140	-0.4877196588746079	2.567347572584393e-162	sample_host	0.6854705810546875	0.4877196588746079	False
240	0.6254992485046387	0.6333529353141785	0.021666822939983663	0.2589886483434443	0.025184337709822726	0.1894890472928277	sample_host	0.6333529353141785	0.025184337709822726	False
241	0.4870540201663971	0.861355721950531	0.4551120886274079	5.567771644074586e-139	0.49656452061297285	4.2747783175415484e-169	sample_host	0.861355721950531	0.49656452061297285	False
242	0.5907592177391052	0.8097315430641174	0.5706717190207802	1.6279719138275647e-234	0.6012309582910197	1.0685799691900164e-266	sample_host	0.8097315430641174	0.6012309582910197	False
243	0.3492669463157654	0.8419919610023499	0.18973760401230652	1.9727702447171388e-23	0.1127675387662785	3.792255264549429e-09	sample_host	0.8419919610023499	0.18973760401230652	False
244	0.8156741857528687	0.8035534024238586	-0.09774633770672828	3.326251284858445e-07	-0.061620872470799094	0.001313733133794257	sample_host	0.8035534024238586	0.09774633770672828	False
245	0.6146721243858337	0.6476242542266846	0.5610894487453547	4.18297620289623e-225	0.6302742879303029	1.0858136410058181e-300	sample_host	0.6476242542266846	0.6302742879303029	False
246	0.4604179263114929	0.5114184021949768	0.6090486464927454	1.679091825708714e-275	0.6507881204583824	0.0	sample_host	0.5114184021949768	0.6507881204583824	False
247	0.5881025791168213	0.6808369755744934	-0.2655112138722425	4.7398333281107447e-45	-0.2964098427532778	3.2793953620710138e-56	sample_host	0.6808369755744934	0.2964098427532778	False
248	0.4605952501296997	0.17166069149971008	-0.30604236441052196	5.503165679606764e-60	-0.35762327371742425	9.612067625102484e-83	sample_host	0.17166069149971008	0.35762327371742425	False
249	0.15662072598934174	0.6823015809059143	0.20584990613842521	2.242669609571255e-27	0.2479678829599156	2.449610890858627e-39	sample_host	0.6823015809059143	0.2479678829599156	False
250	1.0864397287368774	0.5289644002914429	0.46578797275500483	2.4117155292492432e-146	0.535197443152529	3.66793066705461e-201	sample_host	0.5289644002914429	0.535197443152529	False
251	0.47586941719055176	0.9148958921432495	0.10370970963517256	6.061330584034902e-08	0.07513418951343798	8.877861186347743e-05	sample_host	0.9148958921432495	0.10370970963517256	False
252	0.7097145318984985	0.7788525819778442	0.5262643066183951	2.24667749765168e-193	0.6083270968639826	1.1167208995793263e-274	sample_host	0.7788525819778442	0.6083270968639826	False
253	0.8884714245796204	0.17743273079395294	0.604920346929037	8.027594545120982e-271	0.6816253175482861	0.0	sample_host	0.17743273079395294	0.6816253175482861	True
254	0.7979810833930969	0.8112977147102356	0.23423481031544868	3.6082002581021095e-35	0.2283718718176099	1.8069343347939074e-33	sample_host	0.8112977147102356	0.23423481031544868	False
255	0.6530959010124207	0.5466305613517761	0.15366063970542246	8.12910317330538e-16	0.17381443539185087	7.257296150320675e-20	sample_host	0.5466305613517761	0.17381443539185087	False
256	0.8266055583953857	0.7702770829200745	0.34289692656718174	8.537165593158757e-76	0.4462041549788958	4.9207125726151426e-133	sample_host	0.7702770829200745	0.4462041549788958	False
257	0.5274847149848938	0.5057236552238464	-0.14657472405455418	1.631654734837035e-14	-0.11644865721387451	1.1527953399301292e-09	sample_host	0.5057236552238464	0.14657472405455418	False
258	0.3192581236362457	0.48285427689552307	-0.2988368204001022	3.7857125221347883e-57	-0.34220742556821	1.7684129716919295e-75	sample_host	0.48285427689552307	0.34220742556821	False
259	0.6902587413787842	0.6892393827438354	0.3520052451333577	4.759838031817983e-80	0.27538379931050155	1.838802676350385e-48	sample_host	0.6892393827438354	0.3520052451333577	False
260	0.6994327306747437	0.588453471660614	-0.25106950946089285	2.5763305011154125e-40	-0.2538957024608712	3.2200740448114654e-41	sample_host	0.588453471660614	0.2538957024608712	False
261	0.564620316028595	0.3532416522502899	0.037871501848819385	0.048440624309565083	0.1210537565542197	2.465459145058157e-10	sample_host	0.3532416522502899	0.1210537565542197	False
262	0.5635804533958435	0.43248942494392395	-0.028612938294364447	0.13601679460700108	-0.02922102980051256	0.1278874652539635	sample_host	0.43248942494392395	0.02922102980051256	False
263	0.3409740924835205	0.2471991330385208	-0.23676091447996522	6.461534231958068e-36	-0.17285914743205452	1.1596619827685312e-19	sample_host	0.2471991330385208	0.23676091447996522	False
264	0.7868154048919678	0.33362215757369995	-0.3594819157971108	1.2000592411831207e-83	-0.3808178967501805	1.8454697976696167e-94	sample_host	0.33362215757369995	0.3808178967501805	False
265	0.4916144907474518	0.8055811524391174	0.4555583219949856	2.7741274986749037e-139	0.3689708464878784	2.3501281077129845e-88	sample_host	0.8055811524391174	0.4555583219949856	False
266	0.8776012063026428	0.8080872297286987	-0.1793732575713069	4.498869528107121e-21	-0.24640063008982818	7.55358088547158e-39	sample_host	0.8080872297286987	0.24640063008982818	False
267	0.7038723230361938	0.713832437992096	0.5383606568942716	5.629620500143427e-204	0.5794172221265323	2.2310271615191955e-243	sample_host	0.713832437992096	0.5794172221265323	False
268	0.3759085237979889	0.6116095185279846	-0.31437511191652323	2.2793377975662823e-63	-0.30691321040182024	2.4671415102866173e-60	sample_host	0.6116095185279846	0.31437511191652323	False
269	0.3439706265926361	0.4402257204055786	-0.30779221717319655	1.0947250231558247e-60	-0.2677415972329753	8.271602858326469e-46	sample_host	0.4402257204055786	0.30779221717319655	False
270	0.4380718171596527	0.5294194221496582	-0.25934864820612064	5.408416561433502e-43	-0.24844305953471527	1.7383384087642928e-39	sample_host	0.5294194221496582	0.25934864820612064	False
271	0.6886782646179199	0.8663685917854309	-0.3077367542161017	1.1524105513786063e-60	-0.3626452434864074	3.3679074206893677e-85	sample_host	0.8663685917854309	0.3626452434864074	False
272	0.6325458884239197	0.0922904834151268	-0.37451989639208394	3.4939203823447394e-91	-0.4219643927728096	1.0033686766719282e-117	sample_host	0.0922904834151268	0.4219643927728096	True
273	0.7127911448478699	0.8502119779586792	0.07510844610077304	8.92759509356806e-05	0.11195290777105071	4.910782722174623e-09	sample_host	0.8502119779586792	0.11195290777105071	False
274	0.3151409924030304	0.07794276624917984	-0.127081731523536	2.995075490691354e-11	-0.06628129920865557	0.0005472837316843568	sample_host	0.07794276624917984	0.127081731523536	False
275	0.24971964955329895	0.8440792560577393	0.6319860420930455	8.283220493740425e-303	0.6704472048282387	0.0	sample_host	0.8440792560577393	0.6704472048282387	False
276	0.32713767886161804	0.8978517055511475	-0.12277173414359858	1.366026316648618e-10	-0.169682808510694	5.404943317782092e-19	sample_host	0.8978517055511475	0.169682808510694	False
277	0.21366573870182037	0.12353343516588211	-0.08138449312029646	2.1716802104243553e-05	-0.04820212491110151	0.011992324351313163	sample_host	0.12353343516588211	0.08138449312029646	False
278	0.357562392950058	0.8759671449661255	0.3127864440716973	1.0261653697875523e-62	0.34981963793123916	5.143107124142096e-79	sample_host	0.8759671449661255	0.34981963793123916	False
279	0.19031678140163422	0.49357375502586365	0.40059284803844103	3.129390389994639e-105	0.4502156188723682	1.0867764695117612e-135	sample_host	0.49357375502586365	0.4502156188723682	False
280	0.3348644971847534	0.5317758917808533	0.4529673970515952	1.5615389757301423e-137	0.4415221223075949	5.586146072145594e-130	sample_host	0.5317758917808533	0.4529673970515952	False
281	0.5678268074989319	0.730666995048523	-0.22321314792339295	5.169096067043045e-32	-0.22177328720722989	1.2985252385712635e-31	sample_host	0.730666995048523	0.22321314792339295	False
282	0.38652610778808594	0.7764183282852173	0.41715158564058946	7.851445003464198e-115	0.41649265291865495	1.938375912479839e-114	sample_host	0.7764183282852173	0.41715158564058946	False
283	0.7481145858764648	0.4674769341945648	-0.2511365971191614	2.4529843691123483e-40	-0.33121147596045564	1.5271110901245683e-70	sample_host	0.4674769341945648	0.33121147596045564	False
284	0.44354745745658875	0.9136936664581299	-0.37876520468667113	2.1989534445342843e-93	-0.42631062701152234	2.2265613140062284e-120	sample_host	0.9136936664581299	0.42631062701152234	False
285	0.5958980917930603	0.5617409944534302	-0.3892681275498123	5.674136433691128e-99	-0.4433446682587443	3.6607643778463646e-131	sample_host	0.5617409944534302	0.4433446682587443	False
286	0.5347084999084473	0.5296295881271362	0.2966033583932952	2.762885518397079e-56	0.2713222382965397	4.844218275197567e-47	sample_host	0.5296295881271362	0.2966033583932952	False
287	0.4553941488265991	0.7224145531654358	-0.11074031564487002	7.190743967630575e-09	-0.1276304630962236	2.4597125972555436e-11	sample_host	0.7224145531654358	0.1276304630962236	False
288	0.5776286125183105	0.47912144660949707	0.36302172059052906	2.1953169244480294e-85	0.4272613043022821	5.780059775180904e-121	sample_host	0.47912144660949707	0.4272613043022821	False
289	0.5956936478614807	0.43321919441223145	-0.5044987040831468	2.389193665871308e-175	-0.45503397007885643	6.289280983851504e-139	sample_host	0.43321919441223145	0.5044987040831468	False
290	0.37567582726478577	0.7918441295623779	-0.0024738706437958447	0.897462689535415	-0.06677918703552962	0.0004967549841221039	sample_host	0.7918441295623779	0.06677918703552962	False
291	0.36333930492401123	0.7258040904998779	0.49729824013125495	1.147084979776799e-169	0.5318768967432143	3.0639981833570625e-198	sample_host	0.7258040904998779	0.5318768967432143	False
292	1.4145244359970093	0.49171504378318787	0.5028374733775436	5.024721676561576e-174	0.5537705658144018	4.01707955704992e-218	sample_host	0.49171504378318787	0.5537705658144018	False
293	0.45505207777023315	0.18433217704296112	-0.03387462203000669	0.07755057325938805	0.014896895836762063	0.4377246425061596	sample_host	0.18433217704296112	0.03387462203000669	False
294	0.5055961608886719	0.818838894367218	-0.17875329251308023	6.162500856793772e-21	-0.19214769101070492	5.3304359920321744e-24	sample_host	0.818838894367218	0.19214769101070492	False
295	0.5302073955535889	0.1856641322374344	-0.2448335311324175	2.3104540811924346e-38	-0.2451090599352633	1.899236317111281e-38	sample_host	0.1856641322374344	0.2451090599352633	False
296	0.7400645613670349	0.8598536849021912	0.16527468492502503	4.357463378255052e-18	0.21858735798297627	9.740616552537256e-31	sample_host	0.8598536849021912	0.21858735798297627	False
297	0.3228590786457062	0.6815679669380188	0.5416479696995329	6.22572946594848e-207	0.58182867779851	7.195592608683404e-246	sample_host	0.6815679669380188	0.58182867779851	False
298	0.8775092959403992	0.8789539933204651	0.20151216291620053	2.7945612103602065e-26	0.18604624464953062	1.4153400136314862e-22	sample_host	0.8789539933204651	0.20151216291620053	False
299	0.6085792183876038	0.6777970194816589	-0.5310136784363554	1.7399689534545807e-197	-0.5626790021931322	1.2073272644309115e-226	sample_host	0.6777970194816589	0.5626790021931322	False
300	0.5312947630882263	0.5992273092269897	-0.20810496237591855	5.906722191660077e-28	-0.25652440867518383	4.545783558164677e-42	sample_host	0.5992273092269897	0.25652440867518383	False
301	0.36429351568222046	0.35794463753700256	-0.5592091730878076	2.7038526970121956e-223	-0.6299520563585921	2.709498794785499e-300	sample_host	0.35794463753700256	0.6299520563585921	True
302	0.39377376437187195	0.7898318767547607	0.2857512999224946	3.365528303605457e-52	0.25997729770350675	3.3551795886933927e-43	sample_host	0.7898318767547607	0.2857512999224946	False
303	0.31353959441185	0.9453145265579224	-0.019558933861113466	0.308228081254981	-0.08818096028891748	4.1759889129185275e-06	sample_host	0.9453145265579224	0.08818096028891748	False
304	0.6167260408401489	0.45586875081062317	-0.2781766661216872	1.877041231651109e-49	-0.26504908187875814	6.791248987297667e-45	sample_host	0.45586875081062317	0.2781766661216872	False
305	0.21101592481136322	0.2608708441257477	0.48401655466878274	1.5446459969271657e-159	0.5133678025932766	1.550364140192497e-182	sample_host	0.2608708441257477	0.5133678025932766	True
306	0.3437267541885376	0.924702525138855	-0.1986023039223847	1.4698723161194345e-25	-0.24074195104247484	4.122438016948884e-37	sample_host	0.924702525138855	0.24074195104247484	False
307	0.44974222779273987	0.8455258011817932	0.2102274014126225	1.6588452804712575e-28	0.21631503942612124	4.0213180605990336e-30	sample_host	0.8455258011817932	0.21631503942612124	False
308	0.5821654796600342	0.2705257534980774	-0.13365399395115765	2.679141435439981e-12	-0.15443272706774738	5.812093199369974e-16	sample_host	0.2705257534980774	0.15443272706774738	False
309	0.5898787975311279	0.4226159453392029	-0.3513401197406757	9.840502788344188e-80	-0.3391657297590408	4.297768536830941e-74	sample_host	0.4226159453392029	0.3513401197406757	False
310	0.4316670298576355	0.14906151592731476	0.22456434832257016	2.164924248855569e-32	0.19970348354074946	7.866077998073536e-26	sample_host	0.14906151592731476	0.22456434832257016	False
311	0.25491827726364136	0.8118689656257629	0.4615716338419077	2.097752644417036e-143	0.5398638963450594	2.5274195014685e-205	sample_host	0.8118689656257629	0.5398638963450594	False
312	0.34157368540763855	0.17834961414337158	0.26071333982307127	1.9152041728459623e-43	0.30063898447464715	7.516485685519113e-58	sample_host	0.17834961414337158	0.30063898447464715	False
313	0.6852554082870483	0.6259089112281799	-0.3010714613082737	5.090633973191749e-58	-0.3413548516786689	4.3405659952775464e-75	sample_host	0.6259089112281799	0.3413548516786689	False
314	0.37788209319114685	0.7879540920257568	0.5149532547179306	7.638040119560412e-184	0.5870105239147108	2.7048671320377567e-251	sample_host	0.7879540920257568	0.5870105239147108	False
315	0.39354708790779114	0.11571572721004486	0.008789509496810472	0.6470490562418901	0.03821611554830924	0.04643107369234761	sample_host	0.11571572721004486	0.03821611554830924	False
316	0.4904659390449524	0.2909296452999115	-0.1868883682251995	9.06120738154918e-23	-0.11970547219845695	3.896370764329188e-10	sample_host	0.2909296452999115	0.1868883682251995	False
317	0.8944064378738403	0.40757760405540466	0.4462702820095679	4.451796388352931e-133	0.506756957102151	3.699965023385166e-177	sample_host	0.40757760405540466	0.506756957102151	False
318	1.2641712427139282	0.6067577004432678	0.5703408356509023	3.481455152994857e-234	0.6532012080898792	0.0	sample_host	0.6067577004432678	0.6532012080898792	False
319	0.5693723559379578	0.919237494468689	0.4799542802562587	1.5799946839116932e-156	0.5226818240731916	2.5673607875848905e-190	sample_host	0.919237494468689	0.5226818240731916	False
320	1.2397788763046265	0.8342507481575012	-0.1413213615005689	1.3745280678383322e-13	-0.1278495488181125	2.273192955259535e-11	sample_host	0.8342507481575012	0.1413213615005689	False
321	0.8571423292160034	0.9078110456466675	-0.1528362906369642	1.1608978468339253e-15	-0.18571423887263674	1.686412926126613e-22	sample_host	0.9078110456466675	0.18571423887263674	False
322	0.5157755613327026	0.9415947198867798	0.20430623053730446	5.539870692403731e-27	0.1349483227860488	1.6417746322219308e-12	sample_host	0.9415947198867798	0.20430623053730446	False
323	0.28625962138175964	0.6288158297538757	-0.39179394474923296	2.394478591372e-100	-0.46173385914550424	1.6196479687300873e-143	sample_host	0.6288158297538757	0.46173385914550424	False
324	0.38311219215393066	0.7468770146369934	-0.2985526786061964	4.8796976123148426e-57	-0.2960547254816163	4.489841344544003e-56	sample_host	0.7468770146369934	0.2985526786061964	False
325	0.5716149806976318	0.5521671772003174	0.13107148351457976	7.018349620614961e-12	0.17508987583460936	3.865280698602439e-20	sample_host	0.5521671772003174	0.17508987583460936	False
326	0.819405734539032	0.8150790929794312	0.1420474260768121	1.0286474073660669e-13	0.15886273155769595	8.201098230445028e-17	sample_host	0.8150790929794312	0.15886273155769595	False
327	0.3484514057636261	0.8602314591407776	0.6095742230455004	4.210741123885515e-276	0.6132008048533493	2.8075937357776137e-280	sample_host	0.8602314591407776	0.6132008048533493	False
328	1.1583268642425537	0.23795254528522491	0.6867661159622548	0.0	0.7293558097159615	0.0	sample_host	0.23795254528522491	0.7293558097159615	True
329	0.5331817269325256	0.8435038924217224	0.21816941958077693	1.2658100043563118e-30	0.10913641150042626	1.1834533560911827e-08	sample_host	0.8435038924217224	0.21816941958077693	False
330	0.8440646529197693	0.9403263330459595	-0.042515416071926736	0.026713173787782308	-0.048662603347535444	0.011199894746450832	sample_host	0.9403263330459595	0.048662603347535444	False
331	1.0131816864013672	0.8509201407432556	0.40450153512310844	1.8969177746829394e-107	0.4720065617340617	9.354598105141234e-151	sample_host	0.8509201407432556	0.4720065617340617	False
332	0.9803794622421265	0.6574114561080933	-0.2658812228059394	3.5521180057505913e-45	-0.371151092876314	1.8478377983877605e-89	sample_host	0.6574114561080933	0.371151092876314	False
333	0.4397833049297333	0.7516419887542725	0.4378032028461597	1.3797734357945781e-127	0.4321022839114253	5.6252158589214305e-124	sample_host	0.7516419887542725	0.4378032028461597	False
334	0.7366929054260254	0.33060672879219055	-0.15112304161920734	2.4193770503596776e-15	-0.1265653702079145	3.602071622117738e-11	sample_host	0.33060672879219055	0.15112304161920734	False
335	0.8795675039291382	0.8310763835906982	0.26156643237607724	9.977302289326581e-44	0.30003167124863017	1.2977419636272033e-57	sample_host	0.8310763835906982	0.30003167124863017	False
336	0.4658299386501312	0.48591306805610657	-0.15556276304456162	3.5458984263052467e-16	-0.16894189679245133	7.706707219647618e-19	sample_host	0.48591306805610657	0.16894189679245133	False
337	0.4777258038520813	0.6990207433700562	0.09169379316691201	1.6968797611851527e-06	0.10248123133623668	8.675961947147315e-08	sample_host	0.6990207433700562	0.10248123133623668	False
338	0.5805843472480774	0.7084823250770569	-0.31519322523034854	1.0465475390634262e-63	-0.39917390262790503	1.9637707959198834e-104	sample_host	0.7084823250770569	0.39917390262790503	False
339	0.7196255326271057	0.8381173610687256	0.23843073679129365	2.0498059069722324e-36	0.1953427348719078	9.154774484612152e-25	sample_host	0.8381173610687256	0.23843073679129365	False
340	0.6894572973251343	0.8882108330726624	-0.027002719053453146	0.15946820992080415	-0.048360543776026194	0.011714269220389473	sample_host	0.8882108330726624	0.048360543776026194	False
